fish_id,treatment,exposure,battery,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1BT24hCTR14,0,24h,BT1,1.0174021666642992,1.947647453130835,-1.0298033882639352,-0.051090011713578076,-0.32855379991091493,-0.7807050493278712,-0.8894635565403926,-0.45082183009626714,-0.09741926782700439,-0.42196117220384327,-0.5881383497154505,0.14790004618465408,0.029267557445541912
1BT24hCTR15,0,24h,BT1,0.42977289948361275,0.9741042321231425,-0.3736875123874502,0.1923596870981682,1.5703646195389334,-1.5147205540259878,-0.7330106844977623,0.9438999600475486,0.07184282815405585,0.7109575238546872,0.6788676003131858,0.24669864518941717,0.0512987752208795
1BT24h00501,0.5,24h,BT1,1.3976988139479114,1.949962128763301,-0.7049996143465498,0.7316820641624332,0.06189797509418044,-1.1099045619907353,-0.8038970567877045,-0.37206978796336737,-0.2598799799446657,-0.00898439621707503,-0.4288580614484236,0.16296381646139688,0.0710127128877599
1BT24h00502,0.5,24h,BT1,-1.050799622792482,0.7026399428528121,0.6528036952381024,0.09409868395251864,-0.4148227623614361,-1.1777949932251124,1.2853391037831483,-0.04075450849272377,-0.19412936786768276,0.7078289541748388,-0.5003094768003806,0.07675756745094915,-0.16221675806234132
1BT24h00503,0.5,24h,BT1,-0.45222865990886507,-1.0891757994624944,-0.41921874772403084,-0.17207016929595995,-1.7919572395558174,0.0035844274225504402,-0.23381263944766267,-0.4587935418002177,-0.24329395534464726,0.5790946070548504,0.04211909680529034,0.9794397815208155,-0.0024488676947000392
1BT24h00504,0.5,24h,BT1,-0.5977733199056292,0.32526455029873763,0.14724555766727696,-1.3746171400484282,-1.2787765078206652,-0.8463363667173729,0.8225884549352936,-0.05757161583452086,-0.29852702372773793,-0.04816088081253503,-0.8257656847072204,0.22552450328607226,-0.07556497259043271
1BT24h00505,0.5,24h,BT1,0.6461484122798418,0.6908431103390603,0.13684421771405925,1.0970360269482833,-0.43204275158078664,-1.4683368648215955,0.9333588113560619,-0.2859085125799808,-1.2030874072953959,0.6365302751033936,-0.20054658632015288,0.09298392182152945,-0.09076137455231259
1BT24h00506,0.5,24h,BT1,-0.3541766823365419,1.6811509659725319,-0.848690001410653,-0.869950874537674,-0.08551211056689922,0.13420020536917165,-1.3265754377943773,-0.7243752817831614,0.5824092649777182,0.5616675224908858,0.0866824394147009,-0.033103279314925314,-0.05107334451217489
1BT24h00507,0.5,24h,BT1,0.927866594185828,-1.0680563701821082,-0.2370089817153601,-0.30518590905493037,-1.4600144942577424,-0.1263462702794712,0.0015381001718971637,-0.10123218570429701,-0.347608548649706,-0.35129430306138576,0.2476829576680021,1.0865785659702512,0.1264039978506955
1BT24h00508,0.5,24h,BT1,0.7217462171009059,-0.0024606119450105123,-4.304906508801713,1.2563615545576956,0.9677055407185119,1.4969592194225838,1.7693406997072414,0.751313038615584,-0.044121553904656406,-0.02099518322929427,-0.5943025725185036,0.1833041100129578,0.10982137285461835
1BT24h00509,0.5,24h,BT1,0.9703464416109363,1.1497690595752414,-0.571361212974717,-1.2551065841049243,-0.14583929408156554,-0.6292073342649334,-1.006382702238358,0.31360814167878365,0.6245352914077321,-0.9235186528120775,-0.3737913302772358,0.1567489088874383,0.11375971516404595
1BT24h00510,0.5,24h,BT1,-0.19039690466728695,0.9476292111616259,0.3869336096099491,-1.5033098559963949,0.8669195313936024,-0.5884784434760356,-1.205546538858549,1.0704344496748026,-0.5155227340999783,1.0751270766541563,-0.19541050939632035,-0.16881792906843424,-0.04506978952117435
1BT24h00511,0.5,24h,BT1,0.8552017017566141,-0.6638617012796219,0.8828258150075384,-1.5105346954525336,-0.0804799313767872,-0.17261389625140144,0.2323210484236622,1.0215237110511146,-0.9845109957961173,0.5851220934810811,-0.04492606311037901,-0.27997029957015906,0.039446912867460535
1BT24h00512,0.5,24h,BT1,-1.3026249132823633,-0.26896494175109203,-3.395501353357976,0.7302070851694035,0.2733895397037243,1.1253550852723244,1.7484831426146126,0.9025113130352632,0.37814832678753263,0.6586849701721244,-1.410807026296233,0.27843117357810926,-0.014245826742432143
1BT24h00514,0.5,24h,BT1,-0.046419380007557375,0.3609520672828108,-1.751803422802943,-0.12361176944594174,-0.7726911285281135,0.29035580241317727,0.9813920456489017,-0.5749679797456969,0.019916672761719406,0.2252499934502035,-0.3963198548693559,0.6368898540423558,0.028493437087970294
1BT24h00515,0.5,24h,BT1,0.6936331123321684,0.34761266443914657,-0.16416501225527994,-0.5091898167679791,-0.6924252513221205,-1.0222004018217363,0.9329555812332728,-0.18858734141110925,0.1500659950021688,-0.15908752086716477,-0.3106587576798942,0.11737441600511898,0.06172986993645695
1BT24h00516,0.5,24h,BT1,0.7316771363318253,0.06862217820914887,-0.6187935674687799,-0.7910816695543397,-0.9325666100112987,-0.8028225491730412,0.4538471423498887,-0.16473807900623763,-0.7988870466770133,0.0358510913591507,-0.15395860603717562,0.2538123270100646,0.04102810039728937
