fish_id,treatment,exposure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
1BT24h01001,1.0,24,-0.31447878301704907,1.375223508523194,-1.276927539589321,-1.3851999262673387,1.1144355508354056,0.060253553043349076,0.7539491186382881,-0.37771908347675465,-0.8710698054631137,0.5984779325920923,0.2309133707243895,0.09561190223935302,-0.03454248767799972,-0.005274270046083311
1BT24h01002,1.0,24,-3.185087030744464,2.2686081350780145,-0.907875552245545,0.09903026173802686,0.6666508006826435,-1.124152667703556,-1.4242062874854462,-1.109162412313918,2.9235832471475254,0.5833791082534903,-0.02803009568765147,0.36742450273838556,-0.004811055425337551,-0.02046896449288343
1BT24h01003,1.0,24,-0.8603761412060332,-0.5775718667655015,-0.15233683075967414,-1.1275727929569872,0.283104904920285,0.6307917148072564,0.9825356684912212,-0.45219456963579874,0.03552808629333458,-0.2588455980469009,0.4027661979024021,0.22069162678976614,-0.14064945708552382,0.1259007278038483
1BT24h01004,1.0,24,-2.129161207270561,2.0819691013486876,1.1475254814254268,0.46856865857349145,-0.6242263226638501,1.2456256307565365,0.965938848064841,-0.8619591858273314,-1.9625463715423743,-0.20370652032067751,-0.19390264684417782,-0.03538821954755361,-0.06926855518470615,0.030483069056753742
1BT24h01005,1.0,24,-1.3069212731591584,1.2203008968682219,-1.7166806020321084,-0.14027649293916142,-0.7786122621626914,0.13891824467545824,1.3135866862364536,-0.6849436624830346,-0.7838317283482131,-0.4115342638617788,0.026853773905450868,-0.3132333621622915,0.0376427214122627,-0.19936032950992846
1BT24h01006,1.0,24,-1.8131123992954588,0.5701345173530051,-1.2746512955252158,-0.4050489395661533,-0.31440285095616444,-0.5268138942133638,0.8844348146089291,-1.0075909220520596,-1.2764499972279033,0.264408968467772,-0.8306679743666585,-0.7107386830232795,-0.30371347397238335,-0.08835043543489086
1BT24h01007,1.0,24,-2.2359423920941772,0.4844245643572143,-1.6010334416148144,-1.6928840955822833,0.6329200914439082,0.1963648396736745,1.3496309089364442,0.4217941262844976,-0.28535974006756865,0.014170890396010166,0.6622470819280721,0.10004836805550361,-0.08373063992954086,-0.34449174376360114
1BT24h01008,1.0,24,-0.12117126505425983,-0.6305595256550282,0.22901658661982469,-0.5641176398126656,-0.04179846807450154,-0.443938718385585,0.3858651899804092,-0.566410758440962,-0.07730628975948926,-0.348093919818349,0.05953655356891738,-0.1622103762767691,-0.11660821096443709,0.12274029747071076
1BT24h01009,1.0,24,1.0191429786548594,0.44518258068549477,0.1324277828625295,-1.2346354712772973,1.127948429935575,-0.6118845123523815,-0.49614424426485737,-1.307086476373153,0.3350326334508445,1.3646377235223772,0.34189983645652877,-0.05546647852907383,-0.05000205806288555,0.1792596159497559
1BT24h01010,1.0,24,-1.5250787765710592,2.104252395941261,-1.2495102268918048,-0.2724866614671153,-0.9085497978741683,-0.8742421899073265,0.3512220281293531,-0.04072020141103941,0.1265451027057748,-0.03915131673982733,-0.11080333895634595,0.08717639473899788,0.11615574642004863,-0.19036990311531682
1BT24h01011,1.0,24,1.7175291415833756,0.49417336003251733,0.4564680563057297,-0.08321658060514127,-0.9725265264656713,-0.1401960435746447,0.3633519471786181,-0.8320559551529731,-0.3393694529764633,0.4591851888218162,-0.7888188832343199,-0.348166456591983,0.026250487534525944,0.0320589883339772
1BT24h01012,1.0,24,-0.19355026433070077,1.0167052213863745,1.2593893908896734,-0.7290465670402602,-0.34897005020668515,-1.1355089901149324,-0.5962582707342367,0.8287213583525042,0.7886390791140837,0.19407839262019283,-1.020353829106749,0.6294567163744192,-0.018982616101347778,0.1257418232802854
1BT24h01013,1.0,24,-0.8481884905062873,1.6111023261072628,-1.1067503020849596,0.24002710368143776,0.2958494609919004,-0.61673848126768,-0.41223737246496167,-0.5157190084099227,1.5676568270513525,0.052492648987940496,-0.31173317970716735,-0.3885297753641804,-0.024113430685642142,0.18148160605664876
1BT24h01014,1.0,24,-0.13284678241871417,1.854868891468448,-1.231368868055639,-0.7991535533636631,0.5734785759893133,-0.5190829730464915,0.4172858780725951,0.47352808606509494,-0.5990387791412892,-0.14865008003334462,-0.3868755779288517,-0.10971548021123079,0.0491622857121697,-0.1344574183784434
1BT96hCTR01,0.0,96,1.5367255817820633,-0.582355039356671,0.45105267754382034,-0.4665436302327074,1.0259396119697792,0.20775604178130885,-0.08127694998028637,0.18901082441422068,0.8537484493020272,-0.9987601192540059,-0.2792377853852308,-0.3085262220834951,-0.1245032088938095,0.004121761387655616
1BT96hCTR02,0.0,96,-1.69021304493614,-1.8598135340618596,1.3085177111488893,0.1957201531209232,0.13071495700051913,-0.6604499377150885,-0.5492518464914312,0.8368031168119535,-1.4226884882137139,2.2345645324843226,-2.2646572499091886,0.4556487210702854,-0.830254099007305,-0.09990918636331539
1BT96hCTR03,0.0,96,1.9569368548997679,0.3114181864289004,0.6619416749042708,0.36555450265866274,-0.1124251146514644,0.8484593491315862,0.42954235638540234,-0.8594543549641683,0.11935025244996103,-0.522759360777565,-0.776200387618516,0.009486200273132824,0.06389156110955407,0.0037821919336029504
1BT96hCTR04,0.0,96,0.9323900884363765,-1.263028104342566,-0.8472612962264798,-0.3278534467477571,1.8133962731210616,0.1759242861408836,-1.5480355881413943,0.5791201560159774,-0.042185507394486774,-0.2930608913775074,0.6858958236654213,0.09954849248058918,-0.1395126209188961,0.08538398295426028
