source_row_index,fish_id,battery_suite,battery,group_raw,group,treatment,exposure,date_raw,start_time_raw,datetime_raw,datetime,datetime_parse_method,datetime_parse_failed_flag,first_choice_raw,first_choice,first_choice_clean,first_choice_binary,first_choice_valid_binary,no_choice_flag,first_choice_nonbinary_flag,date,start_time,latency,num_changes,time_bright,mtpc,mov_bottom,mov_upper,mov_total,dist_bottom,dist_upper,dist_total,vel_bottom,vel_upper,vel_mean,attempts,last_flux,time_in_last_flux,resistance_index,lt,ls,wt,Kc,sex,blood_sugar,conductivity,pH,sex_raw,stratum_pref,ldt_present_flag,ntt_present_flag,endurance_present_flag,first_choice_exclusion_reason,blood_sugar_missing_flag,sex_missing_flag,ldt_time_bright_gt_480_flag,ldt_time_bright_gt_600_flag,ntt_mov_total_gt_480_flag,zero_motion_flag,low_motion_flag,impossible_value_flag,tracking_failure_flag,missing_critical_field_flag,distance_outlier_flag,manual_review_flag,global_exclusion_flag,global_exclusion_reason
341,3BT24h00501,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,6.0,15.6,3.5,2.9,0.32,1.312066915412686,female,104.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
342,3BT24h00502,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,4.0,37.0,8.466666666666667,3.0,2.4,0.14,1.0127314814814816,male,,,,m,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
343,3BT24h00503,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,3.0,15.3,2.8,2.3,0.17,1.3972219939179753,male,120.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
344,3BT24h00504,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,15.0,16.5,3.0,2.5,0.24,1.5359999999999998,female,107.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
345,3BT24h00505,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,7.0,15.7,2.8,2.4,0.18,1.3020833333333335,male,114.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
346,3BT24h00506,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,5.0,1.0,30.0,0.5,3.0,2.4,0.21,1.5190972222222223,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
347,3BT24h00507,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,2.0,6.0,18.0,16.8,3.1,2.4,0.18,1.3020833333333335,male,116.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
348,3BT24h00508,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,8.0,14.0,29.866666666666667,3.4,2.8,0.3,1.3666180758017497,female,288.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
349,3BT24h00509,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,7.0,27.0,24.15,3.5,2.9,0.28,1.1480585509861003,male,138.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
350,3BT24h00510,3,BT3,24h_0.5,24h 0.5%,0.5,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,4.0,38.0,8.533333333333333,3.2,2.6,0.42,2.389622212107419,female,219.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
